0,1,10,11,2,3,4,5,7,8,9,Primary Contact City,Program Start Date,Program Title,Program Tuition Fee,Semester Description,day,level,semester,time,type,year
Fundamentals of Drawing with Liz Fusco,1:30-3:30PM,,,2023,,,,Tuesdays,Summer,7/11-7/25,Massapequa Park,2023-07-11,"['Fundamentals of Drawing with Liz Fusco ', ' Tuesdays 1:30-3:30 PM ', ' Summer 2023', ' 7/11-7/25 ']",150.0,Summer 2023,Tuesday,,Summer ,Fundamentals of Drawing with Liz Fusco,Visual Arts,2023
Metalsmithing All Levels with Dana Neger Lagos,2023,,,9:30am-1:30pm,,,,Summer,Friday,5/26-6/9,Woodbury,2023-05-26,"['Metalsmithing All Levels with Dana Neger Lagos ', ' Summer 2023', ' Friday 9:30am-1:30pm ', ' 5/26-6/9 ']",292.0,Summer 2023,Friday,All Levels,Summer ,9:30am-1:30pm,Jewelry,2023
Finding Your Voice with Justin Mullady,2023,,,9am-12pm,,,,Summer,Saturdays,6/10-7/15,East Northport,2023-06-10,"['Finding Your Voice with Justin Mullady ', ' Summer 2023', ' Saturdays 9 am - 12 pm ', ' 6/10-7/15 ']",360.0,Summer 2023,Saturday,,Summer ,9am-12pm,Writing,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,4/29,East Northport,2023-04-29,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 4/29 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,4/29,Northport,2023-04-29,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 4/29 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Watercolor for Beginners with Liz Fusco,10am-12pm,,,2023,,,,Tues,Summer,7/11-7/25,Plainview,2023-07-11,"['Watercolor for Beginners with Liz Fusco ', ' Tues 10am-12pm ', ' Summer 2023', ' 7/11-7/25 ']",150.0,Summer 2023,Tuesday,Beginner,Summer ,10am-12pm,Visual Arts,2023
Fundamentals of Drawing with Liz Fusco,1:30-3:30PM,,,2023,,,,Tuesdays,Summer,7/11-7/25,Middle Island,2023-07-11,"['Fundamentals of Drawing with Liz Fusco ', ' Tuesdays 1:30-3:30 PM ', ' Summer 2023', ' 7/11-7/25 ']",150.0,Summer 2023,Tuesday,,Summer ,Fundamentals of Drawing with Liz Fusco,Visual Arts,2023
Atelier Drawing and Painting with Bill Graf,2023,,,10am-1pm,,,,Summer,Saturdays,7/8-7/29,West Babylon,2023-07-08,"['Atelier Drawing and Painting with Bill Graf ', ' Summer 2023', ' Saturdays 10 am - 1 pm ', ' 7/8-7/29 ']",292.0,Summer 2023,Saturday,,Summer ,10am-1pm,Visual Arts,2023
Watercolor for Beginners with Liz Fusco,10am-12pm,,,2023,,,,Tues,Spring,5/2-5/16,Greenlawn,2023-05-02,"['Watercolor for Beginners with Liz Fusco ', ' Tues 10am-12pm ', ' Spring 2023', ' 5/2-5/16 ']",144.0,Spring 2023,Tuesday,Beginner,Spring ,10am-12pm,Visual Arts,2023
Summer Art Adventure,1:July10-21,,,ArtistsAges11-12,,,,Session,Mature,,Northport,2023-07-10,"['Summer Art Adventure ', ' Session 1: July 10-21', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges11-12,,,,Session,Mature,,Northport,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,1:July10-21,,,ArtistsAges11-12,,,,Session,Mature,,Northport,2023-07-10,"['Summer Art Adventure ', ' Session 1: July 10-21', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges11-12,,,,Session,Mature,,Northport,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Art of the Forest: Painting Trees Workshop with Shain Bard,2023,,,10am-1pm,,,,Spring,Sat,4/29-5/20,,2023-04-29,"['Art of the Forest: Painting Trees Workshop with Shain Bard ', ' Spring 2023', ' Sat 10 am - 1 pm ', ' 4/29-5/20 ']",280.0,Spring 2023,Saturday,,Spring ,10am-1pm,EVERYTHING,2023
Fundamentals of Drawing with Liz Fusco,1:30-3:30PM,,,2023,,,,Tuesdays,Spring,5/2-5/16,Brentwood,2023-05-02,"['Fundamentals of Drawing with Liz Fusco ', ' Tuesdays 1:30-3:30 PM ', ' Spring 2023', ' 5/2-5/16 ']",144.0,Spring 2023,Tuesday,,Spring ,Fundamentals of Drawing with Liz Fusco,Visual Arts,2023
Beginners & Beyond - Ceramics with Amy Tischler,6-9pm,,,2023,,,,Thursdays,Summer,6/8-7/6,Huntington Station,2023-06-08,"['Beginners & Beyond - Ceramics with Amy Tischler ', ' Thursdays 6-9pm ', ' Summer 2023', ' 6/8-7/6 ']",360.0,Summer 2023,Thursday,Beginner,Summer ,6-9pm,Pottery,2023
Beginner Silversmithing with Marla Mencher,9:30-12:30,,,2023,,,,Tuesday,Summer,6/6-6/20,West Babylon,2023-06-06,"['Beginner Silversmithing with Marla Mencher ', ' Tuesday 9:30-12:30 ', ' Summer 2023', ' 6/6-6/20 ']",225.0,Summer 2023,Tuesday,Beginner,Summer ,,Jewelry,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges11-12,,,,Session,Mature,,East Northport,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Book and Brush Painting with Rachel Woelfel,2023,6/10-7/15,,11:30am-12:45pm,5-7,,,Summer,Saturdays,Ages,Dix Hills,2023-06-10,"['Book and Brush Painting with Rachel Woelfel ', ' Summer 2023', ' Saturdays 11:30am-12:45pm ', ' Ages 5-7 ', ' 6/10-7/15 ']",155.0,Summer 2023,Saturday,,Summer ,11:30am-12:45pm,Visual Arts,2023
Watercolor for Beginners with Liz Fusco,10am-12pm,,,2023,,,,Tues,Summer,6/6-6/20,Northport,2023-06-06,"['Watercolor for Beginners with Liz Fusco ', ' Tues 10am-12pm ', ' Summer 2023', ' 6/6-6/20 ']",150.0,Summer 2023,Tuesday,Beginner,Summer ,10am-12pm,Visual Arts,2023
LGBTQIA+ Words with Liv Cocozza,2023,,,,,,,Spring,1pm-3pm,5/20,Dix Hills,2023-05-20,"['LGBTQIA+ Words with Liv Cocozza ', ' Spring 2023', ' 1pm-3pm ', '  5/20 ']",0.0,Spring 2023,,,Spring ,1pm-3pm,Writing,2023
Metalsmithing All Levels with Dana Neger Lagos,2023,,,9:30am-1:30pm,,,,Summer,Friday,5/26-6/9,Medford,2023-05-26,"['Metalsmithing All Levels with Dana Neger Lagos ', ' Summer 2023', ' Friday 9:30am-1:30pm ', ' 5/26-6/9 ']",292.0,Summer 2023,Friday,All Levels,Summer ,9:30am-1:30pm,Jewelry,2023
Beginners & Beyond - Ceramics with Amy Tischler,6-9pm,,,2023,,,,Tuesdays,Summer,6/6-7/11,Massapequa,2023-06-06,"['Beginners & Beyond - Ceramics with Amy Tischler ', ' Tuesdays 6-9pm ', ' Summer 2023', ' 6/6-7/11 ']",360.0,Summer 2023,Tuesday,Beginner,Summer ,6-9pm,Pottery,2023
Beginners & Beyond - Ceramics with Amy Tischler,6-9pm,,,2023,,,,Tuesdays,Summer,6/6-7/11,North Bellmore,2023-06-06,"['Beginners & Beyond - Ceramics with Amy Tischler ', ' Tuesdays 6-9pm ', ' Summer 2023', ' 6/6-7/11 ']",360.0,Summer 2023,Tuesday,Beginner,Summer ,6-9pm,Pottery,2023
Mixed Media & Independent Study with Carole Jay,2023,,,12-3pm,,,,Spring,Fridays,5/19-5/26,EAST NORTHPORT,2023-05-19,"['Mixed Media & Independent Study with Carole Jay ', ' Spring 2023', ' Fridays 12-3pm ', ' 5/19-5/26 ']",150.0,Spring 2023,Friday,,Spring ,12-3pm,Visual Arts,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges13-14,,,,Session,Mature,,SMITHTOWN,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 13-14 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges11-12,,,,Session,Mature,,SMITHTOWN,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Beginner Silversmithing with Marla Mencher,9:30-12:30,,,2023,,,,Tuesday,Summer,7/11-7/25,Syosset,2023-07-11,"['Beginner Silversmithing with Marla Mencher ', ' Tuesday 9:30-12:30 ', ' Summer 2023', ' 7/11-7/25 ']",225.0,Summer 2023,Tuesday,Beginner,Summer ,,Jewelry,2023
Portfolio Development I for Teens - with Stephanie Folk,6:00-8:00pm,,,2023,,,,Thurs,Spring,5/11-6/1,Middle Island,2023-05-11,"['Portfolio Development I for Teens - with Stephanie Folk ', ' Thurs 6:00-8:00pm ', ' Spring 2023', ' 5/11-6/1 ']",185.0,Spring 2023,Thursday,,Spring ,6:00-8:00pm,Visual Arts,2023
Printmaking Sampler with Stephanie Navon Jacobson,9:30-1:30,,,2023,,,,Tues,Spring,5/2-5/30,Northport,2023-05-02,"['Printmaking Sampler with Stephanie Navon Jacobson ', ' Tues 9:30-1:30 ', ' Spring 2023', ' 5/2-5/30 ']",452.0,Spring 2023,Tuesday,,Spring ,Printmaking Sampler with Stephanie Navon Jacobson,Craft,2023
Mixed Media & Independent Study with Carole Jay,2023,,,12-3pm,,,,Spring,Fridays,5/19-5/26,Dix Hills,2023-05-19,"['Mixed Media & Independent Study with Carole Jay ', ' Spring 2023', ' Fridays 12-3pm ', ' 5/19-5/26 ']",150.0,Spring 2023,Friday,,Spring ,12-3pm,Visual Arts,2023
Fundamentals of Drawing with Liz Fusco,1:30-3:30PM,,,2023,,,,Tuesdays,Summer,7/11-7/25,Dix Hills,2023-07-11,"['Fundamentals of Drawing with Liz Fusco ', ' Tuesdays 1:30-3:30 PM ', ' Summer 2023', ' 7/11-7/25 ']",150.0,Summer 2023,Tuesday,,Summer ,Fundamentals of Drawing with Liz Fusco,Visual Arts,2023
Fundamentals of Drawing with Liz Fusco,1:30-3:30PM,,,2023,,,,Tuesdays,Summer,7/11-7/25,Dix Hills,2023-07-11,"['Fundamentals of Drawing with Liz Fusco ', ' Tuesdays 1:30-3:30 PM ', ' Summer 2023', ' 7/11-7/25 ']",150.0,Summer 2023,Tuesday,,Summer ,Fundamentals of Drawing with Liz Fusco,Visual Arts,2023
Beginners & Beyond - Ceramics with Amy Tischler,6-9pm,,,2023,,,,Tuesdays,Spring,4/18-5/23,Syosset,2023-04-18,"['Beginners & Beyond - Ceramics with Amy Tischler ', ' Tuesdays 6-9pm ', ' Spring 2023', ' 4/18-5/23 ']",448.0,Spring 2023,Tuesday,Beginner,Spring ,6-9pm,Pottery,2023
Raku Firing Workshop with Justin Mullady,7/128:30am-5:00pm,,,2023,,,,Wednesday,Summer,,Huntington,2023-07-12,"['Raku Firing Workshop with Justin Mullady ', ' Wednesday 7/12 8:30 am - 5:00 pm ', ' Summer 2023']",160.0,Summer 2023,Wednesday,,Summer ,7/128:30am-5:00pm,Pottery,2023
Portfolio Development I for Teens - with Stephanie Folk,6:00-8:00pm,,,2023,,,,Thurs,Spring,5/11-6/1,Manorville,2023-05-11,"['Portfolio Development I for Teens - with Stephanie Folk ', ' Thurs 6:00-8:00pm ', ' Spring 2023', ' 5/11-6/1 ']",185.0,Spring 2023,Thursday,,Spring ,6:00-8:00pm,Visual Arts,2023
Portfolio Development I for Teens - with Stephanie Folk,6:00-8:00pm,,,2023,,,,Thurs,Spring,5/11-6/1,Massapequa Park,2023-05-11,"['Portfolio Development I for Teens - with Stephanie Folk ', ' Thurs 6:00-8:00pm ', ' Spring 2023', ' 5/11-6/1 ']",185.0,Spring 2023,Thursday,,Spring ,6:00-8:00pm,Visual Arts,2023
The Painter's Path with David Peikon,1:30-4:30pm,,,2023,,,,Thursdays,Summer,6/1-6/29,Rockaway Park,2023-06-01,"[""The Painter's Path with David Peikon "", ' Thursdays 1:30-4:30pm ', ' Summer 2023', ' 6/1-6/29 ']",345.0,Summer 2023,Thursday,,Summer ,1:30-4:30pm,Visual Arts,2023
Fundamentals of Drawing with Liz Fusco,1:30-3:30PM,,,2023,,,,Tuesdays,Summer,6/6-6/20,Huntington,2023-06-06,"['Fundamentals of Drawing with Liz Fusco ', ' Tuesdays 1:30-3:30 PM ', ' Summer 2023', ' 6/6-6/20 ']",150.0,Summer 2023,Tuesday,,Summer ,Fundamentals of Drawing with Liz Fusco,Visual Arts,2023
Watercolor for Beginners with Liz Fusco,10am-12pm,,,2023,,,,Tues,Summer,6/6-6/20,Huntington,2023-06-06,"['Watercolor for Beginners with Liz Fusco ', ' Tues 10am-12pm ', ' Summer 2023', ' 6/6-6/20 ']",150.0,Summer 2023,Tuesday,Beginner,Summer ,10am-12pm,Visual Arts,2023
Precious Clay Metal Workshop with Marla Mencher,6/21,,,2023,am-3pm,,,Wednesday,Summer,10,Plainview,2023-06-21,"['Precious Clay Metal Workshop with Marla Mencher ', ' Wednesday 6/21 ', ' Summer 2023', ' 10 am - 3 pm ']",175.0,Summer 2023,Wednesday,,Summer ,am-3pm,Jewelry,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/13,East Northport,2023-05-13,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/13 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/13,Northport,2023-05-13,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/13 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/6,Northport,2023-05-06,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/6 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/6,East Northport,2023-05-06,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/6 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Raku Firing Workshop with Justin Mullady,7/128:30am-5:00pm,,,2023,,,,Wednesday,Summer,,East Northport,2023-07-12,"['Raku Firing Workshop with Justin Mullady ', ' Wednesday 7/12 8:30 am - 5:00 pm ', ' Summer 2023']",160.0,Summer 2023,Wednesday,,Summer ,7/128:30am-5:00pm,Pottery,2023
Finding Your Voice with Justin Mullady,2023,,,9am-12pm,,,,Summer,Saturdays,6/10-7/15,NY,2023-06-10,"['Finding Your Voice with Justin Mullady ', ' Summer 2023', ' Saturdays 9 am - 12 pm ', ' 6/10-7/15 ']",360.0,Summer 2023,Saturday,,Summer ,9am-12pm,Writing,2023
Alternative Jewelry Making Workshop with Ross Barbera,2-5pm,,,2023,,,,Thursdays,Summer,7/13-7/27,RONKONKOMA,2023-07-13,"['Alternative Jewelry Making Workshop with Ross Barbera ', ' Thursdays 2-5 pm ', ' Summer 2023', ' 7/13-7/27 ']",225.0,Summer 2023,Thursday,,Summer ,2-5pm,Jewelry,2023
Summer Pre-College Portfolio Development Program,2:7/25-8/4,,,,,,,Session,,,West Islip,2023-07-25,"['Summer Pre-College Portfolio Development Program ', ' Session 2: 7/25-8/4']",1100.0,SAA 2023,,,SAA ,Summer Pre-College Portfolio Development Program,Visual Arts,2023
Metalsmithing All Levels with Dana Neger Lagos,2023,,,9:30am-1:30pm,,,,Summer,Friday,5/26-6/9,Huntington,2023-05-26,"['Metalsmithing All Levels with Dana Neger Lagos ', ' Summer 2023', ' Friday 9:30am-1:30pm ', ' 5/26-6/9 ']",292.0,Summer 2023,Friday,All Levels,Summer ,9:30am-1:30pm,Jewelry,2023
Raku Firing Workshop with Justin Mullady,7/128:30am-5:00pm,,,2023,,,,Wednesday,Summer,,Mount Sinai,2023-07-12,"['Raku Firing Workshop with Justin Mullady ', ' Wednesday 7/12 8:30 am - 5:00 pm ', ' Summer 2023']",160.0,Summer 2023,Wednesday,,Summer ,7/128:30am-5:00pm,Pottery,2023
Summer Art Adventure,1:July10-21,,,ArtistsAges13-14,,,,Session,Mature,,Dix Hills,2023-07-10,"['Summer Art Adventure ', ' Session 1: July 10-21', ' Mature Artists Ages 13-14 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Finding Your Voice with Justin Mullady,2023,,,9am-12pm,,,,Summer,Fridays,6/9-7/14,Huntington,2023-06-09,"['Finding Your Voice with Justin Mullady ', ' Summer 2023', ' Fridays 9 am - 12 pm ', ' 6/9-7/14 ']",448.0,Summer 2023,Friday,,Summer ,9am-12pm,Writing,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/20,Syosset,2023-05-20,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/20 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/27,Syosset,2023-05-27,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/27 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/13,Syosset,2023-05-13,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/13 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Raku Firing Workshop with Justin Mullady,7/128:30am-5:00pm,,,2023,,,,Wednesday,Summer,,COLD SPRING HARBOR,2023-07-12,"['Raku Firing Workshop with Justin Mullady ', ' Wednesday 7/12 8:30 am - 5:00 pm ', ' Summer 2023']",160.0,Summer 2023,Wednesday,,Summer ,7/128:30am-5:00pm,Pottery,2023
Handbuilding with Katie Rocks,10am-1pm,,,2023,,,,Tuesdays,Summer,6/6-7/11,COLD SPRING HARBOR,2023-06-06,"['Handbuilding with Katie Rocks ', ' Tuesdays 10am-1pm ', ' Summer 2023', ' 6/6-7/11 ']",360.0,Summer 2023,Tuesday,,Summer ,10am-1pm,Sculpture,2023
Handbuilding with Katie Rocks,10am-1pm,,,2023,,,,Tuesdays,Summer,7/18-8/22,COLD SPRING HARBOR,2023-07-18,"['Handbuilding with Katie Rocks ', ' Tuesdays 10am-1pm ', ' Summer 2023', ' 7/18-8/22 ']",448.0,Summer 2023,Tuesday,,Summer ,10am-1pm,Sculpture,2023
Ceramics Open Studio,2023,,,12:30-3:30pm,,,,Spring,Saturdays,5/6,Syosset,2023-05-06,"['Ceramics Open Studio ', ' Spring 2023', ' Saturdays 12:30-3:30pm ', ' 5/6 ']",35.0,Spring 2023,Saturday,,Spring ,12:30-3:30pm,Pottery,2023
Printmaking Sampler with Stephanie Navon Jacobson,9:30-1:30,,,2023,,,,Tues,Summer,6/13-6/27,Huntington,2023-06-13,"['Printmaking Sampler with Stephanie Navon Jacobson ', ' Tues 9:30-1:30 ', ' Summer 2023', ' 6/13-6/27 ']",280.0,Summer 2023,Tuesday,,Summer ,Printmaking Sampler with Stephanie Navon Jacobson,Craft,2023
Manga and Anime in Ink with Zach Schrage,2023,10,,13-18,,am-1pm,,Summer,Ages,8/15-8/18,Kings park,2023-08-15,"['Manga and Anime in Ink with Zach Schrage ', ' Summer 2023', ' Ages 13-18 ', ' 8/15-8/18 ', ' 10 am - 1 pm ']",280.0,Summer 2023,,,Summer ,am-1pm,Visual Arts,2023
Summer Pre-College Portfolio Development Program,1:7/11-7/21,,,,,,,Session,,,Sayville,2023-07-11,"['Summer Pre-College Portfolio Development Program ', ' Session 1: 7/11-7/21']",1100.0,SAA 2023,,,SAA ,Summer Pre-College Portfolio Development Program,Visual Arts,2023
Beginners & Beyond - Ceramics with Amy Tischler,6-9pm,,,2023,,,,Tuesdays,Summer,6/6-7/11,East Northport,2023-06-06,"['Beginners & Beyond - Ceramics with Amy Tischler ', ' Tuesdays 6-9pm ', ' Summer 2023', ' 6/6-7/11 ']",360.0,Summer 2023,Tuesday,Beginner,Summer ,6-9pm,Pottery,2023
Finding Your Voice with Justin Mullady,2023,,,9am-12pm,,,,Summer,Fridays,7/21-8/25,Long Beach,2023-07-21,"['Finding Your Voice with Justin Mullady ', ' Summer 2023', ' Fridays 9 am - 12 pm ', ' 7/21-8/25 ']",448.0,Summer 2023,Friday,,Summer ,9am-12pm,Writing,2023
Alternative Jewelry Making Workshop with Ross Barbera,2-5pm,,,2023,,,,Thursdays,Summer,7/13-7/27,Deer Park,2023-07-13,"['Alternative Jewelry Making Workshop with Ross Barbera ', ' Thursdays 2-5 pm ', ' Summer 2023', ' 7/13-7/27 ']",225.0,Summer 2023,Thursday,,Summer ,2-5pm,Jewelry,2023
Finding Your Voice with Justin Mullady,2023,,,9am-12pm,,,,Summer,Fridays,7/21-8/25,Bethpage,2023-07-21,"['Finding Your Voice with Justin Mullady ', ' Summer 2023', ' Fridays 9 am - 12 pm ', ' 7/21-8/25 ']",448.0,Summer 2023,Friday,,Summer ,9am-12pm,Writing,2023
Alternative Jewelry Making Workshop with Ross Barbera,2-5pm,,,2023,,,,Thursdays,Summer,7/13-7/27,East Setauket,2023-07-13,"['Alternative Jewelry Making Workshop with Ross Barbera ', ' Thursdays 2-5 pm ', ' Summer 2023', ' 7/13-7/27 ']",225.0,Summer 2023,Thursday,,Summer ,2-5pm,Jewelry,2023
Precious Clay Metal Workshop with Marla Mencher,6/21,,,2023,am-3pm,,,Wednesday,Summer,10,Centerport,2023-06-21,"['Precious Clay Metal Workshop with Marla Mencher ', ' Wednesday 6/21 ', ' Summer 2023', ' 10 am - 3 pm ']",175.0,Summer 2023,Wednesday,,Summer ,am-3pm,Jewelry,2023
Mixed Media & Independent Study with Carole Jay,2023,,,12-3pm,,,,Spring,Fridays,5/19-5/26,Huntington Station,2023-05-19,"['Mixed Media & Independent Study with Carole Jay ', ' Spring 2023', ' Fridays 12-3pm ', ' 5/19-5/26 ']",150.0,Spring 2023,Friday,,Spring ,12-3pm,Visual Arts,2023
Pastels: Beginning and Beyond with Marlene Bezich,2-4PM,,,2023,,,,Tuesdays,Summer,6/6-7/11,Huntington Station,2023-06-06,"['Pastels: Beginning and Beyond with Marlene Bezich ', ' Tuesdays 2-4 PM ', ' Summer 2023', ' 6/6-7/11 ']",237.0,Summer 2023,Tuesday,,Summer ,,Visual Arts,2023
Summer Art Adventure,1:July10-21,,,ArtistsAges11-12,,,,Session,Mature,,Dix Hills,2023-07-10,"['Summer Art Adventure ', ' Session 1: July 10-21', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Book and Brush Painting with Rachel Woelfel,2023,7/22-8/26,,11:30am-12:45pm,5-7,,,Summer,Saturdays,Ages,Dix Hills,2023-07-22,"['Book and Brush Painting with Rachel Woelfel ', ' Summer 2023', ' Saturdays 11:30am-12:45pm ', ' Ages 5-7 ', ' 7/22-8/26 ']",155.0,Summer 2023,Saturday,,Summer ,11:30am-12:45pm,Visual Arts,2023
Summer Art Adventure,ArtistsAges8-10,,,2:“FruityCritters”-July17-21,,,,Young,Session,,Kings Park,2023-07-17,"['Summer Art Adventure ', ' Young Artists Ages 8 -10 ', ' Session 2: “Fruity Critters” - July 17-21']",566.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Portfolio Development I for Teens - with Stephanie Folk,6:00-8:00pm,,,2023,,,,Thurs,Spring,5/11-6/1,Centerport,2023-05-11,"['Portfolio Development I for Teens - with Stephanie Folk ', ' Thurs 6:00-8:00pm ', ' Spring 2023', ' 5/11-6/1 ']",185.0,Spring 2023,Thursday,,Spring ,6:00-8:00pm,Visual Arts,2023
Watercolor for Beginners with Liz Fusco,10am-12pm,,,2023,,,,Tues,Summer,7/11-7/25,Amityville,2023-07-11,"['Watercolor for Beginners with Liz Fusco ', ' Tues 10am-12pm ', ' Summer 2023', ' 7/11-7/25 ']",150.0,Summer 2023,Tuesday,Beginner,Summer ,10am-12pm,Visual Arts,2023
Watercolor for Beginners with Liz Fusco,10am-12pm,,,2023,,,,Tues,Summer,8/1-8/15,Amityville,2023-08-01,"['Watercolor for Beginners with Liz Fusco ', ' Tues 10am-12pm ', ' Summer 2023', ' 8/1-8/15 ']",150.0,Summer 2023,Tuesday,Beginner,Summer ,10am-12pm,Visual Arts,2023
Pastels: Beginning and Beyond with Marlene Bezich,2-4PM,,,2023,,,,Tuesdays,Summer,6/6-7/11,Amityville,2023-06-06,"['Pastels: Beginning and Beyond with Marlene Bezich ', ' Tuesdays 2-4 PM ', ' Summer 2023', ' 6/6-7/11 ']",237.0,Summer 2023,Tuesday,,Summer ,,Visual Arts,2023
LGBTQIA+ Words with Liv Cocozza,2023,,,,,,,Spring,1pm-3pm,5/20,Mount Sinai,2023-05-20,"['LGBTQIA+ Words with Liv Cocozza ', ' Spring 2023', ' 1pm-3pm ', '  5/20 ']",0.0,Spring 2023,,,Spring ,1pm-3pm,Writing,2023
Summer Art Adventure,1:July10-21,,,ArtistsAges11-12,,,,Session,Mature,,East Northport,2023-07-10,"['Summer Art Adventure ', ' Session 1: July 10-21', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges11-12,,,,Session,Mature,,East Northport,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,ArtistsAges8-10,,,5:“Bubblefactory”-August7-11,,,,Young,Session,,Dix Hills,2023-08-07,"['Summer Art Adventure ', ' Young Artists Ages 8-10 ', ' Session 5: “Bubblefactory” - August 7-11']",566.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Summer Art Adventure,2:July24-August4,,,ArtistsAges11-12,,,,Session,Mature,,Dix Hills,2023-07-24,"['Summer Art Adventure ', ' Session 2: July 24 - August 4', ' Mature Artists Ages 11-12 ']",1021.0,SAA 2023,,,SAA ,,EVERYTHING,2023
Portfolio Development I for Teens - with Stephanie Folk,6:00-8:00pm,,,2023,,,,Thurs,Spring,5/11-6/1,Bay Shore,2023-05-11,"['Portfolio Development I for Teens - with Stephanie Folk ', ' Thurs 6:00-8:00pm ', ' Spring 2023', ' 5/11-6/1 ']",185.0,Spring 2023,Thursday,,Spring ,6:00-8:00pm,Visual Arts,2023
